,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),Total time (s),RUL
213,1022.0,10678.606119197882,3918.8772021705886,3.893,3.601,11151.033148261591,19103.030898854264,29009.21143766169,552276.046532663,76.0
214,1027.0,610.4012893471227,18263.90264763084,3.811,3.694,-113.58400001004338,5.98,5.98,282089.3386208665,65.0
215,1041.0,23612.272876714254,21691.373065569238,3.845,3.622,19312.013746919652,70471.81345581159,78471.61490163005,793192.3846736028,57.0
216,1049.0,5575.151720632307,141.78169659047148,3.85,3.659,7162.433855190232,15622.128612288545,27078.863984641976,585702.0780130374,55.0
217,1052.0,1425.3137693401802,15151.807316157141,3.822,3.659,-113.58400001004338,5.98,5.98,198160.844528721,52.0
218,1056.0,348.25357127112477,8956.873135289121,3.774,3.645,-113.58400001004338,5.98,5.98,224710.09056539246,43.0
219,1065.0,16123.424425565585,10862.25282918103,3.879,3.797,16372.748935184542,38964.4340945306,48105.54599893529,937960.2191060684,30.0
220,1078.0,494.0008526717135,6170.877464810934,3.816,3.742,-113.58400001004338,5.98,1661.1330471852543,234784.35313015225,17.0
221,1089.0,30045.232807450084,28311.88248524653,3.912,3.643,25445.374820773857,52407.31129055319,61658.642473143176,933707.4708827488,13.0
222,1094.0,666.3360199205654,1078.8519658651533,3.801,3.685,-113.58400001004338,5.98,5.98,194930.20123280323,11.0
223,1095.0,1279.9653076227762,9656.797106277434,3.841,3.715,-113.58400001004338,255.6514826054463,3538.115923387105,302633.3206444652,10.0
224,1098.0,1538.45834960442,9307.273189027288,3.797,3.657,280.3089246243285,1071.9796478977169,20230.57245143639,826312.2673340437,3.0
225,1100.0,2439.4965001588776,12892.856559264641,3.807,3.513,5656.042508084649,2299.3787602529046,8632.588075921385,177160.59764965967,2.0
226,1106.0,3188.544762197538,27123.665978962308,3.788,3.684,8480.029019525256,5.98,4017.2907352001303,263090.88521436363,0.0
227,1.0,4596.483730467756,1436.1998903829651,4.047,3.546,7762.057241548542,7992.263776824095,3569.459727007352,728878.2194445233,1133.0
228,2.0,7092.582598617141,19763.879429492485,4.035,3.347,11120.235041154418,11002.095165015951,11705.595728700271,348810.50178276293,1095.0
229,12.0,10277.589909813136,24761.252195329973,4.112,3.323,10786.359552411062,27063.78038885013,37215.202574550836,740874.9448487039,1080.0
230,22.0,5621.503101418102,9502.88728295736,3.966,3.335,9630.600808330537,26569.4959976691,29087.99344024949,657090.2762006058,1077.0
231,33.0,5375.834522820605,752.4426441449496,4.055,3.467,5502.925661104649,8706.436439157203,9702.33915031834,600381.1351790025,1071.0
232,34.0,6980.781977501651,28220.637048153247,3.989,3.341,11761.177659847117,21302.360036373757,5621.557797146298,152904.00723839103,1065.0
233,44.0,8866.277238197741,2409.2123840752147,4.062,3.328,9655.53526970132,25502.32856685824,17463.547663838028,586508.7273907465,1064.0
234,47.0,10690.619051475654,22.610472959234585,4.058,3.187,12286.771677148066,45041.19896237369,38782.400096267374,401068.367403108,1062.0
235,48.0,11082.142037170217,13307.112575681636,4.039,3.368,12448.248483407257,21411.42830273562,37403.12659985397,696175.9029411008,1053.0
236,58.0,5201.517793313924,10325.646372848663,3.971,3.47,7178.342959438399,21735.3618735651,27846.29375240433,775167.7903379226,1052.0
237,62.0,21911.391064318268,11010.692345932559,4.107,3.373,22623.481567525934,40656.924892907555,48976.11753731671,831867.2440305777,1041.0
238,65.0,3123.276048519468,3451.557519611589,3.956,3.468,2807.936854627558,2546.8314358291477,192.44124883836776,249704.45070422546,1040.0
239,67.0,5531.360230689464,16375.377905216475,4.027,3.413,10873.294440794614,17009.33228316521,16001.456646968518,632091.1078545945,1034.0
240,72.0,9192.142590073709,7165.999259711827,4.027,3.335,12822.037300743374,11981.802747049955,19547.065259283023,417217.16540285246,1032.0
241,73.0,1453.7592117070214,10547.401737684195,3.968,3.438,2888.363369835012,5.98,5.98,310817.5122756473,1025.0
242,75.0,7959.320858826598,9046.163344547347,4.065,3.412,12516.387393729434,27945.029770289355,15683.311216631924,678734.7066864172,1023.0
243,82.0,1111.0978307246535,7675.527761591064,3.948,3.533,2809.1971718672303,5.98,282.14909637481105,324945.5424364811,1022.0
244,84.0,167.48826197300482,10903.277884900199,3.914,3.407,-113.58400001004338,5.98,5.98,15896.669315513682,1017.0
245,93.0,8016.904697164104,13266.353342509548,4.081,3.467,8043.522320525264,20879.803688663844,30561.212071375267,732852.506571958,1013.0
246,97.0,11648.277484550286,24357.804303547146,4.023,3.428,13635.179028513821,36195.60085191759,36410.546676449565,810334.8229786365,1007.0
247,98.0,6185.281231288472,12990.466363426065,4.023,3.384,10255.212683113075,21110.922270839546,31142.644061832696,610925.149650045,1005.0
248,103.0,3830.6621927166043,4144.107124859955,3.982,3.363,2709.753426202992,301.58064759502304,3044.7654548043774,249262.6510107933,1004.0
249,109.0,7362.128831942112,26117.301169340175,3.987,3.493,10186.321980652581,22080.709231629993,19941.703453521906,725477.9391479334,993.0
250,111.0,3621.4581450724095,7564.630980472944,4.042,3.37,9202.13581430526,8276.336177738109,12652.429511363523,735803.3509339041,992.0
251,116.0,434.1199073565108,3807.8222186777143,3.937,3.486,-113.58400001004338,5.98,5.98,45366.47007120919,989.0
252,119.0,4110.393996642637,13258.080282765877,3.986,3.206,10115.326692765213,10699.964337326122,20083.415913010147,348435.3970193383,987.0
253,121.0,6813.766462279463,6255.168819546805,4.042,3.447,8527.433022693365,28140.937962186894,21249.677190046143,651225.2542155138,982.0
254,129.0,783.9364954683459,7496.89199056686,3.947,3.432,1046.09730956167,5.98,5.98,67142.4982255522,975.0
255,131.0,268.42486695928153,8463.478034739595,3.931,3.562,-113.58400001004338,5.98,5.98,433599.95629208314,962.0
256,143.0,3475.954129787948,1898.34873623579,3.979,3.616,3679.166781485736,17223.440322061524,18948.490631640998,583861.8789398267,957.0
257,145.0,1565.5036452605764,11372.73655110917,3.985,3.433,-113.58400001004338,5.98,5.98,549422.4064946542,954.0
258,153.0,4683.989224463928,14609.086701359043,3.995,3.413,8085.914566671872,3827.695048493394,5.98,132709.6307971305,952.0
259,156.0,3310.1530370453784,15727.71754994676,3.965,3.452,5809.361815190822,12142.572905218887,13750.718630085443,633077.5585603009,951.0
260,158.0,10732.79893226421,3106.6039798637703,4.015,3.506,11425.7549514739,30144.110934382967,31676.544138729165,775296.2802461403,946.0
261,166.0,11922.024755264312,12929.805213161584,4.054,3.496,16111.535111790132,31767.393385084466,32588.129050612923,676163.4648871617,938.0
262,173.0,2423.782500211197,1155.813300023055,3.983,3.37,5694.746926504524,7814.745306307324,8342.141414164345,401716.02512805624,936.0
263,174.0,9263.157211374479,1695.5883908943156,4.041,3.471,12901.176610535938,21987.34990393288,15827.516713348745,742076.4485294039,927.0
264,185.0,19043.191100434964,17361.8182841356,4.047,3.511,20215.95389530914,52757.29769350913,63625.88997595707,945743.9125237243,923.0
265,186.0,6705.383845337125,21695.942283645873,4.028,3.308,11918.222518060764,17039.92168477048,16692.782540407454,423933.8924665796,917.0
266,189.0,2941.3721732215236,14581.850056427425,4.039,3.368,5102.4699232252715,17269.968480936226,19042.221455788007,685473.2897294074,916.0
267,191.0,3604.63703709212,23893.667237243983,3.955,3.389,4401.353797753725,2620.6880189805356,5.98,339815.60730816366,915.0
268,193.0,1494.3579294861472,2287.5424834198184,3.928,3.559,-113.58400001004338,3828.813820370656,1179.9588724330442,398119.9217054986,910.0
269,194.0,329.39925780116977,447.3982129251897,3.926,3.665,-113.58400001004338,5.98,5.98,236793.6978971745,908.0
270,195.0,4728.1983477231815,20470.622404019334,3.996,3.553,5935.551586073281,22742.360724216753,33983.78097156719,858299.0804457979,905.0
271,196.0,3676.5691523464666,7360.177256819992,4.002,3.515,5378.2806237608065,17124.735168788873,12805.610843057435,827732.5815001039,897.0
272,211.0,1058.8980892253767,385.31805285632856,3.975,3.437,1163.2554193927313,5.98,5.98,627797.2698882119,892.0
273,216.0,2280.4422576144125,25995.950193158493,4.041,3.371,2239.709500304732,13907.159774196789,21288.680841127854,589369.9830247161,886.0
274,221.0,6263.877946023011,4707.886461353574,3.978,3.662,6350.62980309659,12628.043610680741,19667.36409682517,921822.4056709828,883.0
275,227.0,13268.100183538747,33764.098603798055,3.999,3.487,18189.16711134344,30675.634362500183,28077.022562999402,846328.0658888988,875.0
276,229.0,10129.982183143171,14265.81399472642,4.021,3.498,7595.167694673259,34949.94018939855,34068.157297885475,816192.3570648511,866.0
277,241.0,23925.37480037942,3087.686547469093,4.116,3.406,14920.851603455576,59893.43268856946,66968.77073807723,775856.1034638797,864.0
278,243.0,18765.45486030062,14846.864215649817,4.066,3.585,15617.298441954421,46731.002168285864,54195.08623847824,918659.7657973057,857.0
279,249.0,11518.874425581978,15525.339689402586,4.016,3.431,10064.042691892342,37192.45541204962,45367.659146501224,785212.407992917,853.0
280,251.0,370.78712982373236,658.3006133242216,3.874,3.651,-113.58400001004338,5.98,5.98,382460.6042602402,850.0
281,260.0,2932.773084447606,626.7753424556374,3.967,3.558,4785.381044433928,5.98,947.6080505651353,751128.5757214143,842.0
282,263.0,3960.051885861448,11644.373980300734,3.942,3.604,9277.90596092486,10604.13492852955,15689.011329475583,743302.7010696926,841.0
283,266.0,8863.40172626551,2434.9994928817523,3.977,3.44,11231.197471336469,17122.434410941874,33910.475406587604,792074.8050517233,838.0
284,267.0,4358.520195193052,13337.966873814708,3.956,3.416,7032.857323005323,4002.2757028262463,4416.854136672143,292190.35637313774,836.0
285,275.0,7029.822121064264,22163.973747299082,4.012,3.53,8589.800261192264,19176.0204171895,22528.369087425235,621401.3519932621,835.0
286,277.0,923.6543257841132,10186.782550063326,3.924,3.623,2663.716346594829,5.98,5.98,301274.2970228749,829.0
287,278.0,4000.101627880252,3507.6657742060097,3.927,3.418,11545.557353210026,29988.69857659309,30729.46177881502,449944.4448299793,824.0
288,282.0,8195.902036822014,19875.03551072105,3.998,3.592,10327.333440253653,27217.1654587345,26219.76812458717,889314.7540430449,822.0
289,285.0,11648.438435220403,26126.410140491957,3.97,3.541,15693.905257081553,28068.86341690267,39263.54192867686,802873.3415648226,820.0
290,288.0,4829.915120655266,23301.841053664535,3.965,3.52,2573.7888309839964,26634.659512773964,24544.668640221807,730829.4286321386,813.0
291,292.0,23673.518025255577,15318.986052348431,4.047,3.395,17630.727792645688,62135.64711469895,59051.71215438376,691766.7538375932,800.0
292,311.0,2607.326636370273,6797.91527889947,3.914,3.454,4368.1658380516465,6477.500740862725,18779.295023845363,262931.3939831573,792.0
293,315.0,25722.338802395807,16141.449678796671,3.996,3.595,23344.79765864572,49419.723411568135,48131.81329126126,794739.2306231811,785.0
294,321.0,544.3633290685945,3615.530165313568,3.916,3.542,-113.58400001004338,5.98,5.98,124989.51561212246,779.0
295,323.0,28042.96433730211,33163.99035835208,4.047,3.343,25028.64556138985,46129.49581022425,47737.52152155096,810654.2310903582,778.0
296,329.0,18439.59441205616,20795.715102963604,4.037,3.277,22864.14470340534,36170.84452479697,39433.19325091425,576937.8564602421,772.0
297,333.0,5604.112020494443,15815.865097429018,4.004,3.569,7611.627887672315,24910.251862952242,36872.35983426524,897696.732653827,769.0
298,341.0,5171.246824741751,12452.522433437702,3.981,3.523,7533.487305930483,5.98,2788.333954815678,317631.15523715015,766.0
299,342.0,38733.30798466395,13047.92950372506,4.089,3.522,25722.2765305165,72641.37571656218,75687.32855386245,952418.5486940518,755.0
300,345.0,28455.196481810246,4803.578741165271,4.046,3.42,22386.979144750072,62109.097052516154,63524.11999057112,952246.6694208651,754.0
301,350.0,507.45149117595724,21138.725418340306,3.892,3.613,-113.58400001004338,565.3992007216584,5607.369844638777,306101.13113485306,751.0
302,353.0,29027.87256576747,641.943621914022,4.043,3.541,21400.204108207752,54886.32034446436,54549.50629918836,949778.0648599601,744.0
303,364.0,8849.479735883544,4613.927957202269,3.912,3.43,14664.155143796865,28766.992820042786,40454.079932913606,462477.96802163974,742.0
304,370.0,3707.2347968052927,4453.5237815101755,4.021,3.503,3840.105322252878,9686.61179360577,6897.051915156274,792888.4557385778,729.0
305,376.0,27355.737878297605,25342.802952209866,3.978,3.449,21838.287171396412,53755.65137148436,61339.96643935091,623026.6712682915,717.0
306,392.0,946.1463335568072,5396.872903179676,3.932,3.556,-113.58400001004338,5.98,2310.459541176162,246104.61215370146,708.0
307,399.0,24719.285526073174,43557.335505602,4.008,3.44,22303.073838752996,49533.23664095934,58961.64533099683,889062.0247446381,707.0
308,403.0,4147.453426791898,8814.392771896393,3.957,3.552,6412.0251337086775,8032.765340916014,6348.609950093094,756181.499258036,703.0
309,404.0,19879.45403900389,14026.343126028758,4.044,3.506,14249.953645456912,30287.827305006187,28039.41173352405,742112.2454820294,701.0
310,405.0,223.9287589378214,7520.335544513679,3.859,3.553,-113.58400001004338,5.98,7664.112041771465,226650.32468765212,693.0
311,417.0,21711.19077895479,26665.356566205348,3.985,3.501,19048.155374003338,50550.598581048456,62007.392472491425,747913.8804182071,689.0
312,420.0,5015.492689124861,1229.384083467626,3.937,3.635,8603.630313816044,8691.27858340307,13048.520514321468,683317.2389972663,686.0
313,421.0,6089.187559258299,20148.141423503206,3.973,3.467,11251.991590589423,11169.782295967738,4168.464179521113,660033.0609884644,682.0
314,423.0,2065.1998010886973,8349.414546786022,3.913,3.541,5777.086167008581,5.98,5.98,258210.557308887,680.0
315,428.0,2987.1168975255605,9363.579063644314,3.928,3.485,2531.0105591477914,17926.068243862766,19624.935083977172,516639.0613940976,677.0
316,431.0,6064.22087093131,2325.543978802639,3.959,3.446,9799.443259084654,20219.82470090734,22513.132214132318,661610.8629730707,670.0
317,432.0,5747.608170533123,44231.46878971632,3.967,3.501,10794.537473049311,13734.887445377706,14069.313729441525,341893.401959377,669.0
318,442.0,934.3687483214668,1936.7093681731315,3.897,3.609,811.7595238369154,5.98,5.98,814390.7222927486,663.0
319,445.0,45183.41996612523,28272.291691367816,4.05,3.327,28637.363698711568,79088.95806663514,84155.32026011421,820388.780811955,658.0
320,449.0,10301.851854755294,30378.064511841312,4.053,3.455,16859.224139485024,38682.07428023046,39050.35083264915,794235.0752124011,646.0
321,465.0,4776.543157989066,1507.3014697867752,3.953,3.648,8846.150543156742,16562.332005113254,18846.33144362368,846955.4404691792,644.0
322,466.0,11106.818875127577,4537.936671811924,3.966,3.454,8902.7972461045,33940.612158480086,41623.04429172685,700327.0948951798,636.0
323,467.0,504.44889016380154,5707.869007054118,3.869,3.554,-113.58400001004338,5.98,5.98,83402.84193020758,630.0
324,478.0,9590.775261392853,14022.31050652634,3.973,3.528,14410.786184938755,24495.293338198386,18904.38695455459,841676.7895518801,621.0
325,483.0,11502.110970636515,10577.538951510793,3.996,3.457,11168.35239774074,20993.164064338915,35490.1607545111,788099.022720534,608.0
326,498.0,7287.333326758236,5074.029376265405,3.96,3.406,11587.557237343648,22691.97167214725,27765.933419992332,364790.47156606585,606.0
327,506.0,2056.1078312394884,1120.4859178606278,3.921,3.514,3602.3024061506417,4273.052590316444,13675.308336047536,444950.571296301,594.0
328,509.0,5159.688124680511,17423.360943752392,3.965,3.595,5471.628862660988,11235.231862709003,23764.644239175934,752946.4399961348,593.0
329,520.0,11616.228263884455,5601.079494983506,3.993,3.511,11991.627926250905,10837.557438700987,16081.681240162805,787159.7637606657,589.0
330,521.0,9002.50510627645,19796.64233771438,3.956,3.513,10190.934892910034,23264.45974802403,23775.801791595193,443214.0274160222,587.0
331,522.0,6063.167123001357,2426.2849778884784,3.887,3.565,8966.711906184964,23357.593807034675,30404.84985337316,747972.7463649625,578.0
332,523.0,12527.962561307362,1870.9167301368807,3.964,3.502,10555.142970737692,33150.18182354312,41334.523687971465,508957.2504482856,575.0
333,524.0,505.2543092795049,14474.79424730155,3.869,3.558,-113.58400001004338,1187.0302149139043,7311.929537706903,329087.32384766155,571.0
334,539.0,1599.2212000224604,24242.07832305337,3.836,3.55,4442.671445227123,5527.710235112602,21716.27355425412,372214.55587934697,557.0
335,549.0,741.0348164649436,1277.715189651748,3.884,3.6,-113.58400001004338,5.98,5.98,262336.17235278763,540.0
336,567.0,1366.2048287181285,17478.702285625048,3.89,3.472,1879.0909463774215,7115.024888979521,4392.297154034481,139717.6428675634,526.0
337,579.0,468.56757622632176,16810.32193909443,3.898,3.605,-113.58400001004338,5.98,5.98,157771.03056889575,520.0
